16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(141)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(142)	empty metadata field #	9
16-Sep-2012 14:24:14	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(143)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(144)	empty metadata field #	1	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(145)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(146)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(149)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(150)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(151)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(152)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(153)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(154)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(155)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(156)	empty metadata field #	9
16-Sep-2012 14:24:15	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(157)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(158)	empty metadata field #	9
16-Sep-2012 14:24:16	makedictfromtab:	inputFiles/newspapers20081121to20090131_0001-0499.tab(159)	empty metadata field #	9
